path,label,split,label_idx
/content/dataset_images/train/train_55.jpg,0,train,0
/content/dataset_images/train/train_56.jpg,0,train,0
/content/dataset_images/train/train_57.jpg,0,train,0
/content/dataset_images/train/train_58.jpg,0,train,0
/content/dataset_images/train/train_59.jpg,0,train,0
/content/dataset_images/train/train_60.jpg,0,train,0
/content/dataset_images/train/train_61.jpg,0,train,0
/content/dataset_images/train/train_62.jpg,0,train,0
/content/dataset_images/train/train_63.jpg,0,train,0
/content/dataset_images/train/train_64.jpg,0,train,0
/content/dataset_images/train/train_65.jpg,0,train,0
/content/dataset_images/train/train_66.jpg,0,train,0
/content/dataset_images/train/train_67.jpg,0,train,0
/content/dataset_images/train/train_68.jpg,0,train,0
/content/dataset_images/train/train_69.jpg,0,train,0
/content/dataset_images/train/train_70.jpg,0,train,0
/content/dataset_images/train/train_71.jpg,0,train,0
/content/dataset_images/train/train_72.jpg,0,train,0
/content/dataset_images/train/train_73.jpg,0,train,0
/content/dataset_images/train/train_74.jpg,0,train,0
/content/dataset_images/train/train_75.jpg,0,train,0
/content/dataset_images/train/train_76.jpg,0,train,0
/content/dataset_images/train/train_77.jpg,0,train,0
/content/dataset_images/train/train_78.jpg,0,train,0
/content/dataset_images/train/train_79.jpg,0,train,0
/content/dataset_images/train/train_80.jpg,0,train,0
/content/dataset_images/train/train_81.jpg,0,train,0
/content/dataset_images/train/train_82.jpg,0,train,0
/content/dataset_images/train/train_83.jpg,0,train,0
/content/dataset_images/train/train_84.jpg,0,train,0
/content/dataset_images/train/train_85.jpg,0,train,0
/content/dataset_images/train/train_86.jpg,0,train,0
/content/dataset_images/train/train_87.jpg,0,train,0
/content/dataset_images/train/train_88.jpg,0,train,0
/content/dataset_images/train/train_89.jpg,0,train,0
/content/dataset_images/train/train_90.jpg,0,train,0
/content/dataset_images/train/train_91.jpg,0,train,0
/content/dataset_images/train/train_92.jpg,0,train,0
/content/dataset_images/train/train_93.jpg,0,train,0
/content/dataset_images/train/train_94.jpg,0,train,0
/content/dataset_images/train/train_95.jpg,0,train,0
/content/dataset_images/train/train_96.jpg,0,train,0
/content/dataset_images/train/train_97.jpg,0,train,0
/content/dataset_images/train/train_98.jpg,0,train,0
/content/dataset_images/train/train_99.jpg,0,train,0
/content/dataset_images/train/train_100.jpg,0,train,0
/content/dataset_images/train/train_101.jpg,0,train,0
/content/dataset_images/train/train_102.jpg,0,train,0
/content/dataset_images/train/train_103.jpg,0,train,0
/content/dataset_images/train/train_104.jpg,0,train,0
/content/dataset_images/train/train_105.jpg,0,train,0
/content/dataset_images/train/train_106.jpg,0,train,0
/content/dataset_images/train/train_107.jpg,0,train,0
/content/dataset_images/train/train_108.jpg,0,train,0
/content/dataset_images/train/train_109.jpg,0,train,0
/content/dataset_images/train/train_110.jpg,0,train,0
/content/dataset_images/train/train_111.jpg,0,train,0
/content/dataset_images/train/train_112.jpg,0,train,0
/content/dataset_images/train/train_113.jpg,0,train,0
/content/dataset_images/train/train_114.jpg,0,train,0
/content/dataset_images/train/train_115.jpg,0,train,0
/content/dataset_images/train/train_116.jpg,0,train,0
/content/dataset_images/train/train_117.jpg,0,train,0
/content/dataset_images/train/train_118.jpg,0,train,0
/content/dataset_images/train/train_119.jpg,0,train,0
/content/dataset_images/train/train_120.jpg,0,train,0
/content/dataset_images/train/train_121.jpg,0,train,0
/content/dataset_images/train/train_122.jpg,0,train,0
/content/dataset_images/train/train_123.jpg,0,train,0
/content/dataset_images/train/train_124.jpg,0,train,0
/content/dataset_images/train/train_125.jpg,0,train,0
/content/dataset_images/train/train_126.jpg,0,train,0
/content/dataset_images/train/train_127.jpg,0,train,0
/content/dataset_images/train/train_128.jpg,0,train,0
/content/dataset_images/train/train_129.jpg,0,train,0
/content/dataset_images/train/train_130.jpg,0,train,0
/content/dataset_images/train/train_131.jpg,0,train,0
/content/dataset_images/train/train_132.jpg,0,train,0
/content/dataset_images/train/train_133.jpg,0,train,0
/content/dataset_images/train/train_134.jpg,0,train,0
/content/dataset_images/train/train_135.jpg,0,train,0
/content/dataset_images/train/train_136.jpg,0,train,0
/content/dataset_images/train/train_137.jpg,0,train,0
/content/dataset_images/train/train_138.jpg,0,train,0
/content/dataset_images/train/train_139.jpg,0,train,0
/content/dataset_images/train/train_140.jpg,0,train,0
/content/dataset_images/train/train_141.jpg,0,train,0
/content/dataset_images/train/train_142.jpg,0,train,0
/content/dataset_images/train/train_143.jpg,0,train,0
/content/dataset_images/train/train_144.jpg,0,train,0
/content/dataset_images/train/train_145.jpg,0,train,0
/content/dataset_images/train/train_146.jpg,0,train,0
/content/dataset_images/train/train_147.jpg,0,train,0
/content/dataset_images/train/train_148.jpg,0,train,0
/content/dataset_images/train/train_149.jpg,0,train,0
/content/dataset_images/train/train_150.jpg,0,train,0
/content/dataset_images/train/train_151.jpg,0,train,0
/content/dataset_images/train/train_152.jpg,0,train,0
/content/dataset_images/train/train_153.jpg,0,train,0
/content/dataset_images/train/train_154.jpg,0,train,0
/content/dataset_images/train/train_155.jpg,0,train,0
/content/dataset_images/train/train_156.jpg,0,train,0
/content/dataset_images/train/train_157.jpg,0,train,0
/content/dataset_images/train/train_158.jpg,0,train,0
/content/dataset_images/train/train_159.jpg,0,train,0
/content/dataset_images/train/train_160.jpg,0,train,0
/content/dataset_images/train/train_161.jpg,0,train,0
/content/dataset_images/train/train_162.jpg,0,train,0
/content/dataset_images/train/train_163.jpg,0,train,0
/content/dataset_images/train/train_164.jpg,0,train,0
/content/dataset_images/train/train_165.jpg,0,train,0
/content/dataset_images/train/train_166.jpg,0,train,0
/content/dataset_images/train/train_167.jpg,0,train,0
/content/dataset_images/train/train_168.jpg,0,train,0
/content/dataset_images/train/train_169.jpg,0,train,0
/content/dataset_images/train/train_170.jpg,0,train,0
/content/dataset_images/train/train_171.jpg,0,train,0
/content/dataset_images/train/train_172.jpg,0,train,0
/content/dataset_images/train/train_173.jpg,0,train,0
/content/dataset_images/train/train_174.jpg,0,train,0
/content/dataset_images/train/train_175.jpg,0,train,0
/content/dataset_images/train/train_176.jpg,0,train,0
/content/dataset_images/train/train_177.jpg,0,train,0
/content/dataset_images/train/train_178.jpg,0,train,0
/content/dataset_images/train/train_179.jpg,0,train,0
/content/dataset_images/train/train_180.jpg,0,train,0
/content/dataset_images/train/train_181.jpg,0,train,0
/content/dataset_images/train/train_182.jpg,0,train,0
/content/dataset_images/train/train_183.jpg,0,train,0
/content/dataset_images/train/train_184.jpg,0,train,0
/content/dataset_images/train/train_185.jpg,0,train,0
/content/dataset_images/train/train_186.jpg,0,train,0
/content/dataset_images/train/train_187.jpg,0,train,0
/content/dataset_images/train/train_188.jpg,0,train,0
/content/dataset_images/train/train_189.jpg,0,train,0
/content/dataset_images/train/train_190.jpg,0,train,0
/content/dataset_images/train/train_191.jpg,0,train,0
/content/dataset_images/train/train_192.jpg,0,train,0
/content/dataset_images/train/train_193.jpg,0,train,0
/content/dataset_images/train/train_194.jpg,0,train,0
/content/dataset_images/train/train_195.jpg,0,train,0
/content/dataset_images/train/train_196.jpg,0,train,0
/content/dataset_images/train/train_197.jpg,0,train,0
/content/dataset_images/train/train_198.jpg,0,train,0
/content/dataset_images/train/train_199.jpg,0,train,0
/content/dataset_images/train/train_200.jpg,0,train,0
/content/dataset_images/train/train_201.jpg,0,train,0
/content/dataset_images/train/train_202.jpg,0,train,0
/content/dataset_images/train/train_203.jpg,0,train,0
/content/dataset_images/train/train_204.jpg,0,train,0
/content/dataset_images/train/train_205.jpg,0,train,0
/content/dataset_images/train/train_206.jpg,0,train,0
/content/dataset_images/train/train_207.jpg,0,train,0
/content/dataset_images/train/train_208.jpg,0,train,0
/content/dataset_images/train/train_209.jpg,0,train,0
/content/dataset_images/train/train_210.jpg,0,train,0
/content/dataset_images/train/train_211.jpg,0,train,0
/content/dataset_images/train/train_212.jpg,0,train,0
/content/dataset_images/train/train_213.jpg,0,train,0
/content/dataset_images/train/train_214.jpg,0,train,0
/content/dataset_images/train/train_215.jpg,0,train,0
/content/dataset_images/train/train_216.jpg,0,train,0
/content/dataset_images/train/train_217.jpg,0,train,0
/content/dataset_images/train/train_218.jpg,0,train,0
/content/dataset_images/train/train_219.jpg,0,train,0
/content/dataset_images/train/train_220.jpg,0,train,0
/content/dataset_images/train/train_221.jpg,0,train,0
/content/dataset_images/train/train_222.jpg,0,train,0
/content/dataset_images/train/train_223.jpg,0,train,0
/content/dataset_images/train/train_224.jpg,0,train,0
/content/dataset_images/train/train_225.jpg,0,train,0
/content/dataset_images/train/train_226.jpg,0,train,0
/content/dataset_images/train/train_227.jpg,0,train,0
/content/dataset_images/train/train_228.jpg,0,train,0
/content/dataset_images/train/train_229.jpg,0,train,0
/content/dataset_images/train/train_230.jpg,0,train,0
/content/dataset_images/train/train_231.jpg,0,train,0
/content/dataset_images/train/train_232.jpg,0,train,0
/content/dataset_images/train/train_233.jpg,0,train,0
/content/dataset_images/train/train_234.jpg,0,train,0
/content/dataset_images/train/train_235.jpg,0,train,0
/content/dataset_images/train/train_236.jpg,0,train,0
/content/dataset_images/train/train_237.jpg,0,train,0
/content/dataset_images/train/train_238.jpg,0,train,0
/content/dataset_images/train/train_239.jpg,0,train,0
/content/dataset_images/train/train_240.jpg,0,train,0
/content/dataset_images/train/train_241.jpg,0,train,0
/content/dataset_images/train/train_242.jpg,0,train,0
/content/dataset_images/train/train_243.jpg,0,train,0
/content/dataset_images/train/train_244.jpg,0,train,0
/content/dataset_images/train/train_245.jpg,0,train,0
/content/dataset_images/train/train_246.jpg,0,train,0
/content/dataset_images/train/train_247.jpg,0,train,0
/content/dataset_images/train/train_248.jpg,0,train,0
/content/dataset_images/train/train_249.jpg,0,train,0
/content/dataset_images/train/train_250.jpg,0,train,0
/content/dataset_images/train/train_251.jpg,0,train,0
/content/dataset_images/train/train_252.jpg,0,train,0
/content/dataset_images/train/train_253.jpg,0,train,0
/content/dataset_images/train/train_254.jpg,0,train,0
/content/dataset_images/train/train_255.jpg,0,train,0
/content/dataset_images/train/train_256.jpg,0,train,0
/content/dataset_images/train/train_257.jpg,0,train,0
/content/dataset_images/train/train_258.jpg,0,train,0
/content/dataset_images/train/train_259.jpg,0,train,0
/content/dataset_images/train/train_260.jpg,0,train,0
/content/dataset_images/train/train_261.jpg,0,train,0
/content/dataset_images/train/train_262.jpg,0,train,0
/content/dataset_images/train/train_263.jpg,0,train,0
/content/dataset_images/train/train_264.jpg,0,train,0
/content/dataset_images/train/train_265.jpg,0,train,0
/content/dataset_images/train/train_266.jpg,0,train,0
/content/dataset_images/train/train_267.jpg,0,train,0
/content/dataset_images/train/train_268.jpg,0,train,0
/content/dataset_images/train/train_269.jpg,0,train,0
/content/dataset_images/train/train_270.jpg,0,train,0
/content/dataset_images/train/train_271.jpg,0,train,0
/content/dataset_images/train/train_272.jpg,0,train,0
/content/dataset_images/train/train_273.jpg,0,train,0
/content/dataset_images/train/train_274.jpg,0,train,0
/content/dataset_images/train/train_275.jpg,0,train,0
/content/dataset_images/train/train_276.jpg,0,train,0
/content/dataset_images/train/train_277.jpg,0,train,0
/content/dataset_images/train/train_278.jpg,0,train,0
/content/dataset_images/train/train_279.jpg,0,train,0
/content/dataset_images/train/train_280.jpg,0,train,0
/content/dataset_images/train/train_281.jpg,0,train,0
/content/dataset_images/train/train_282.jpg,0,train,0
/content/dataset_images/train/train_283.jpg,0,train,0
/content/dataset_images/train/train_284.jpg,0,train,0
/content/dataset_images/train/train_285.jpg,0,train,0
/content/dataset_images/train/train_286.jpg,0,train,0
/content/dataset_images/train/train_287.jpg,0,train,0
/content/dataset_images/train/train_288.jpg,0,train,0
/content/dataset_images/train/train_289.jpg,0,train,0
/content/dataset_images/train/train_290.jpg,0,train,0
/content/dataset_images/train/train_291.jpg,0,train,0
/content/dataset_images/train/train_292.jpg,0,train,0
/content/dataset_images/train/train_293.jpg,0,train,0
/content/dataset_images/train/train_294.jpg,0,train,0
/content/dataset_images/train/train_295.jpg,0,train,0
/content/dataset_images/train/train_296.jpg,0,train,0
/content/dataset_images/train/train_297.jpg,0,train,0
/content/dataset_images/train/train_298.jpg,0,train,0
/content/dataset_images/train/train_299.jpg,0,train,0
/content/dataset_images/train/train_300.jpg,0,train,0
/content/dataset_images/train/train_301.jpg,0,train,0
/content/dataset_images/train/train_302.jpg,0,train,0
/content/dataset_images/train/train_303.jpg,0,train,0
/content/dataset_images/train/train_304.jpg,0,train,0
/content/dataset_images/train/train_305.jpg,0,train,0
/content/dataset_images/train/train_306.jpg,0,train,0
/content/dataset_images/train/train_307.jpg,0,train,0
/content/dataset_images/train/train_308.jpg,0,train,0
/content/dataset_images/train/train_309.jpg,0,train,0
/content/dataset_images/train/train_310.jpg,0,train,0
/content/dataset_images/train/train_311.jpg,0,train,0
/content/dataset_images/train/train_312.jpg,0,train,0
/content/dataset_images/train/train_313.jpg,0,train,0
/content/dataset_images/train/train_314.jpg,0,train,0
/content/dataset_images/train/train_315.jpg,0,train,0
/content/dataset_images/train/train_316.jpg,0,train,0
/content/dataset_images/train/train_317.jpg,0,train,0
/content/dataset_images/train/train_318.jpg,0,train,0
/content/dataset_images/train/train_319.jpg,0,train,0
/content/dataset_images/train/train_320.jpg,0,train,0
/content/dataset_images/train/train_321.jpg,0,train,0
/content/dataset_images/train/train_322.jpg,0,train,0
/content/dataset_images/train/train_323.jpg,0,train,0
/content/dataset_images/train/train_324.jpg,0,train,0
/content/dataset_images/train/train_325.jpg,0,train,0
/content/dataset_images/train/train_326.jpg,0,train,0
/content/dataset_images/train/train_327.jpg,0,train,0
/content/dataset_images/train/train_328.jpg,0,train,0
/content/dataset_images/train/train_329.jpg,0,train,0
/content/dataset_images/train/train_330.jpg,0,train,0
/content/dataset_images/train/train_331.jpg,0,train,0
/content/dataset_images/train/train_332.jpg,0,train,0
/content/dataset_images/train/train_333.jpg,0,train,0
/content/dataset_images/train/train_334.jpg,0,train,0
/content/dataset_images/train/train_335.jpg,0,train,0
/content/dataset_images/train/train_336.jpg,0,train,0
/content/dataset_images/train/train_337.jpg,0,train,0
/content/dataset_images/train/train_338.jpg,0,train,0
/content/dataset_images/train/train_339.jpg,0,train,0
/content/dataset_images/train/train_340.jpg,0,train,0
/content/dataset_images/train/train_341.jpg,0,train,0
/content/dataset_images/train/train_342.jpg,0,train,0
/content/dataset_images/train/train_343.jpg,0,train,0
/content/dataset_images/train/train_344.jpg,0,train,0
/content/dataset_images/train/train_345.jpg,0,train,0
/content/dataset_images/train/train_346.jpg,0,train,0
/content/dataset_images/train/train_347.jpg,0,train,0
/content/dataset_images/train/train_348.jpg,0,train,0
/content/dataset_images/train/train_349.jpg,0,train,0
/content/dataset_images/train/train_350.jpg,0,train,0
/content/dataset_images/train/train_351.jpg,0,train,0
/content/dataset_images/train/train_352.jpg,0,train,0
/content/dataset_images/train/train_353.jpg,0,train,0
/content/dataset_images/train/train_354.jpg,0,train,0
/content/dataset_images/train/train_355.jpg,0,train,0
/content/dataset_images/train/train_356.jpg,0,train,0
/content/dataset_images/train/train_357.jpg,0,train,0
/content/dataset_images/train/train_358.jpg,0,train,0
/content/dataset_images/train/train_359.jpg,0,train,0
/content/dataset_images/train/train_360.jpg,0,train,0
/content/dataset_images/train/train_361.jpg,0,train,0
/content/dataset_images/train/train_362.jpg,0,train,0
/content/dataset_images/train/train_363.jpg,0,train,0
/content/dataset_images/train/train_364.jpg,0,train,0
/content/dataset_images/train/train_365.jpg,0,train,0
/content/dataset_images/train/train_366.jpg,0,train,0
/content/dataset_images/train/train_367.jpg,0,train,0
/content/dataset_images/train/train_368.jpg,0,train,0
/content/dataset_images/train/train_369.jpg,0,train,0
/content/dataset_images/train/train_370.jpg,0,train,0
/content/dataset_images/train/train_371.jpg,0,train,0
/content/dataset_images/train/train_372.jpg,0,train,0
/content/dataset_images/train/train_373.jpg,0,train,0
/content/dataset_images/train/train_374.jpg,0,train,0
/content/dataset_images/train/train_375.jpg,0,train,0
/content/dataset_images/train/train_376.jpg,0,train,0
/content/dataset_images/train/train_377.jpg,0,train,0
/content/dataset_images/train/train_378.jpg,0,train,0
/content/dataset_images/train/train_379.jpg,0,train,0
/content/dataset_images/train/train_380.jpg,0,train,0
/content/dataset_images/train/train_381.jpg,0,train,0
/content/dataset_images/train/train_382.jpg,0,train,0
/content/dataset_images/train/train_383.jpg,0,train,0
/content/dataset_images/train/train_384.jpg,0,train,0
/content/dataset_images/train/train_385.jpg,0,train,0
/content/dataset_images/train/train_386.jpg,0,train,0
/content/dataset_images/train/train_387.jpg,0,train,0
/content/dataset_images/train/train_388.jpg,0,train,0
/content/dataset_images/train/train_389.jpg,0,train,0
/content/dataset_images/train/train_390.jpg,0,train,0
/content/dataset_images/train/train_391.jpg,0,train,0
/content/dataset_images/train/train_392.jpg,0,train,0
/content/dataset_images/train/train_393.jpg,0,train,0
/content/dataset_images/train/train_394.jpg,0,train,0
/content/dataset_images/train/train_395.jpg,0,train,0
/content/dataset_images/train/train_396.jpg,0,train,0
/content/dataset_images/train/train_397.jpg,0,train,0
/content/dataset_images/train/train_398.jpg,0,train,0
/content/dataset_images/train/train_399.jpg,0,train,0
/content/dataset_images/train/train_400.jpg,0,train,0
/content/dataset_images/train/train_401.jpg,0,train,0
/content/dataset_images/train/train_402.jpg,0,train,0
/content/dataset_images/train/train_403.jpg,0,train,0
/content/dataset_images/train/train_404.jpg,0,train,0
/content/dataset_images/train/train_405.jpg,0,train,0
/content/dataset_images/train/train_406.jpg,0,train,0
/content/dataset_images/train/train_407.jpg,0,train,0
/content/dataset_images/train/train_408.jpg,0,train,0
/content/dataset_images/train/train_409.jpg,0,train,0
/content/dataset_images/train/train_410.jpg,0,train,0
/content/dataset_images/train/train_411.jpg,0,train,0
/content/dataset_images/train/train_412.jpg,0,train,0
/content/dataset_images/train/train_413.jpg,0,train,0
/content/dataset_images/train/train_414.jpg,0,train,0
/content/dataset_images/train/train_415.jpg,0,train,0
/content/dataset_images/train/train_416.jpg,0,train,0
/content/dataset_images/train/train_417.jpg,0,train,0
/content/dataset_images/train/train_418.jpg,0,train,0
/content/dataset_images/train/train_419.jpg,0,train,0
/content/dataset_images/train/train_420.jpg,0,train,0
/content/dataset_images/train/train_421.jpg,0,train,0
/content/dataset_images/train/train_422.jpg,0,train,0
/content/dataset_images/train/train_423.jpg,0,train,0
/content/dataset_images/train/train_424.jpg,0,train,0
/content/dataset_images/train/train_425.jpg,0,train,0
/content/dataset_images/train/train_426.jpg,0,train,0
/content/dataset_images/train/train_427.jpg,0,train,0
/content/dataset_images/train/train_428.jpg,0,train,0
/content/dataset_images/train/train_429.jpg,0,train,0
/content/dataset_images/train/train_430.jpg,0,train,0
/content/dataset_images/train/train_431.jpg,0,train,0
/content/dataset_images/train/train_432.jpg,0,train,0
/content/dataset_images/train/train_433.jpg,0,train,0
/content/dataset_images/train/train_434.jpg,0,train,0
/content/dataset_images/train/train_435.jpg,0,train,0
/content/dataset_images/train/train_436.jpg,0,train,0
/content/dataset_images/train/train_437.jpg,0,train,0
/content/dataset_images/train/train_438.jpg,0,train,0
/content/dataset_images/train/train_439.jpg,0,train,0
/content/dataset_images/train/train_440.jpg,0,train,0
/content/dataset_images/train/train_441.jpg,0,train,0
/content/dataset_images/train/train_442.jpg,0,train,0
/content/dataset_images/train/train_443.jpg,0,train,0
/content/dataset_images/train/train_444.jpg,0,train,0
/content/dataset_images/train/train_445.jpg,0,train,0
/content/dataset_images/train/train_446.jpg,0,train,0
/content/dataset_images/train/train_447.jpg,0,train,0
/content/dataset_images/train/train_448.jpg,0,train,0
/content/dataset_images/train/train_449.jpg,0,train,0
/content/dataset_images/train/train_450.jpg,0,train,0
/content/dataset_images/train/train_451.jpg,0,train,0
/content/dataset_images/train/train_452.jpg,0,train,0
/content/dataset_images/train/train_453.jpg,0,train,0
/content/dataset_images/train/train_454.jpg,0,train,0
/content/dataset_images/train/train_455.jpg,0,train,0
/content/dataset_images/train/train_456.jpg,0,train,0
/content/dataset_images/train/train_457.jpg,0,train,0
/content/dataset_images/train/train_458.jpg,0,train,0
/content/dataset_images/train/train_459.jpg,0,train,0
/content/dataset_images/train/train_460.jpg,0,train,0
/content/dataset_images/train/train_461.jpg,0,train,0
/content/dataset_images/train/train_462.jpg,0,train,0
/content/dataset_images/train/train_463.jpg,0,train,0
/content/dataset_images/train/train_464.jpg,0,train,0
/content/dataset_images/train/train_465.jpg,0,train,0
/content/dataset_images/train/train_466.jpg,0,train,0
/content/dataset_images/train/train_467.jpg,0,train,0
/content/dataset_images/train/train_468.jpg,0,train,0
/content/dataset_images/train/train_469.jpg,0,train,0
/content/dataset_images/train/train_470.jpg,0,train,0
/content/dataset_images/train/train_471.jpg,0,train,0
/content/dataset_images/train/train_472.jpg,0,train,0
/content/dataset_images/train/train_473.jpg,0,train,0
/content/dataset_images/train/train_474.jpg,0,train,0
/content/dataset_images/train/train_475.jpg,0,train,0
/content/dataset_images/train/train_476.jpg,0,train,0
/content/dataset_images/train/train_477.jpg,0,train,0
/content/dataset_images/train/train_478.jpg,0,train,0
/content/dataset_images/train/train_479.jpg,0,train,0
/content/dataset_images/train/train_480.jpg,0,train,0
/content/dataset_images/train/train_481.jpg,0,train,0
/content/dataset_images/train/train_482.jpg,0,train,0
/content/dataset_images/train/train_483.jpg,0,train,0
/content/dataset_images/train/train_484.jpg,0,train,0
/content/dataset_images/train/train_485.jpg,0,train,0
/content/dataset_images/train/train_486.jpg,0,train,0
/content/dataset_images/train/train_487.jpg,0,train,0
/content/dataset_images/train/train_488.jpg,0,train,0
/content/dataset_images/train/train_489.jpg,0,train,0
/content/dataset_images/train/train_490.jpg,0,train,0
/content/dataset_images/train/train_491.jpg,0,train,0
/content/dataset_images/train/train_492.jpg,0,train,0
/content/dataset_images/train/train_493.jpg,0,train,0
/content/dataset_images/train/train_494.jpg,0,train,0
/content/dataset_images/train/train_495.jpg,0,train,0
/content/dataset_images/train/train_496.jpg,0,train,0
/content/dataset_images/train/train_497.jpg,0,train,0
/content/dataset_images/train/train_498.jpg,0,train,0
/content/dataset_images/train/train_499.jpg,0,train,0
/content/dataset_images/train/train_500.jpg,0,train,0
/content/dataset_images/train/train_501.jpg,0,train,0
/content/dataset_images/train/train_502.jpg,0,train,0
/content/dataset_images/train/train_503.jpg,0,train,0
/content/dataset_images/train/train_504.jpg,0,train,0
/content/dataset_images/train/train_505.jpg,0,train,0
/content/dataset_images/train/train_506.jpg,0,train,0
/content/dataset_images/train/train_507.jpg,0,train,0
/content/dataset_images/train/train_508.jpg,0,train,0
/content/dataset_images/train/train_509.jpg,0,train,0
/content/dataset_images/train/train_510.jpg,0,train,0
/content/dataset_images/train/train_511.jpg,0,train,0
/content/dataset_images/train/train_512.jpg,0,train,0
/content/dataset_images/train/train_513.jpg,0,train,0
/content/dataset_images/train/train_514.jpg,0,train,0
/content/dataset_images/train/train_515.jpg,0,train,0
/content/dataset_images/train/train_516.jpg,0,train,0
/content/dataset_images/train/train_517.jpg,0,train,0
/content/dataset_images/train/train_518.jpg,0,train,0
/content/dataset_images/train/train_519.jpg,0,train,0
/content/dataset_images/train/train_520.jpg,0,train,0
/content/dataset_images/train/train_521.jpg,0,train,0
/content/dataset_images/train/train_522.jpg,0,train,0
/content/dataset_images/train/train_523.jpg,0,train,0
/content/dataset_images/train/train_524.jpg,0,train,0
/content/dataset_images/train/train_525.jpg,0,train,0
/content/dataset_images/train/train_526.jpg,0,train,0
/content/dataset_images/train/train_527.jpg,0,train,0
/content/dataset_images/train/train_528.jpg,0,train,0
/content/dataset_images/train/train_529.jpg,0,train,0
/content/dataset_images/train/train_530.jpg,0,train,0
/content/dataset_images/train/train_531.jpg,0,train,0
/content/dataset_images/train/train_532.jpg,0,train,0
/content/dataset_images/train/train_533.jpg,0,train,0
/content/dataset_images/train/train_534.jpg,0,train,0
/content/dataset_images/train/train_535.jpg,0,train,0
/content/dataset_images/train/train_536.jpg,0,train,0
/content/dataset_images/train/train_537.jpg,0,train,0
/content/dataset_images/train/train_538.jpg,0,train,0
/content/dataset_images/train/train_539.jpg,0,train,0
/content/dataset_images/train/train_540.jpg,0,train,0
/content/dataset_images/train/train_541.jpg,0,train,0
/content/dataset_images/train/train_542.jpg,0,train,0
/content/dataset_images/train/train_543.jpg,0,train,0
/content/dataset_images/train/train_544.jpg,0,train,0
/content/dataset_images/train/train_545.jpg,0,train,0
/content/dataset_images/train/train_546.jpg,0,train,0
/content/dataset_images/train/train_547.jpg,0,train,0
/content/dataset_images/train/train_548.jpg,0,train,0
/content/dataset_images/train/train_549.jpg,0,train,0
/content/dataset_images/train/train_550.jpg,0,train,0
/content/dataset_images/train/train_551.jpg,0,train,0
/content/dataset_images/train/train_552.jpg,0,train,0
/content/dataset_images/train/train_553.jpg,0,train,0
/content/dataset_images/train/train_554.jpg,0,train,0
/content/dataset_images/train/train_555.jpg,0,train,0
/content/dataset_images/train/train_556.jpg,0,train,0
/content/dataset_images/train/train_557.jpg,0,train,0
/content/dataset_images/train/train_558.jpg,0,train,0
